name,defender_level,IV_atk,IV_def,IV_sta,CP,HP,TDO,DPT,DPE,type_1,type_2,fm_type,cm1_type,cm2_type,battle_score,viable
Primarina,50,15,10,10,3531,168,146.28,9.78,2.06,Water,Fairy,Water,Fairy,Water,0.462,1
Primarina,30,15,10,15,2711,149,75.06,8.52,1.79,Water,Fairy,Water,Fairy,Water,0.011,0
Primarina,35,15,10,15,2937,156,91.72,8.86,1.86,Water,Fairy,Water,Fairy,Water,0.044,0
Primarina,40,15,10,15,3163,162,110.3,9.2,1.94,Water,Fairy,Water,Fairy,Water,0.198,0
Primarina,45,15,10,15,3366,167,128.94,9.49,2.0,Water,Fairy,Water,Fairy,Water,0.341,1
Primarina,50,15,10,15,3575,172,149.94,9.78,2.06,Water,Fairy,Water,Fairy,Water,0.495,1
Primarina,30,15,15,10,2710,146,75.01,8.52,1.79,Water,Fairy,Water,Fairy,Water,0.011,0
Primarina,35,15,15,10,2936,152,91.66,8.86,1.86,Water,Fairy,Water,Fairy,Water,0.044,0
Primarina,40,15,15,10,3162,158,110.23,9.2,1.94,Water,Fairy,Water,Fairy,Water,0.198,0
Primarina,45,15,15,10,3365,163,128.86,9.49,2.0,Water,Fairy,Water,Fairy,Water,0.33,1
Primarina,50,15,15,10,3574,168,149.85,9.78,2.06,Water,Fairy,Water,Fairy,Water,0.484,1
Primarina,30,15,15,15,2744,149,76.88,8.52,1.79,Water,Fairy,Water,Fairy,Water,0.011,0
Primarina,35,15,15,15,2972,156,93.95,8.86,1.86,Water,Fairy,Water,Fairy,Water,0.044,0
Primarina,40,15,15,15,3201,162,112.98,9.2,1.94,Water,Fairy,Water,Fairy,Water,0.22,0
Primarina,45,15,15,15,3407,167,132.08,9.49,2.0,Water,Fairy,Water,Fairy,Water,0.352,1
Primarina,50,15,15,15,3619,172,153.6,9.78,2.06,Water,Fairy,Water,Fairy,Water,0.56,1
Vikavolt,30,10,10,10,2552,141,54.9,8.82,1.33,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,35,10,10,10,2764,147,67.07,9.18,1.38,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,40,10,10,10,2977,153,80.69,9.52,1.44,Bug,Electric,Electric,Bug,Dark,0.022,0
Vikavolt,45,10,10,10,3168,158,94.32,9.82,1.48,Bug,Electric,Electric,Bug,Dark,0.099,0
Vikavolt,50,10,10,10,3365,163,109.68,10.12,1.53,Bug,Electric,Electric,Bug,Dark,0.264,1
Vikavolt,30,10,10,15,2584,145,56.32,8.82,1.33,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,35,10,10,15,2800,151,68.8,9.18,1.38,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,40,10,10,15,3015,157,82.77,9.52,1.44,Bug,Electric,Electric,Bug,Dark,0.022,0
Vikavolt,45,10,10,15,3209,162,96.76,9.82,1.48,Bug,Electric,Electric,Bug,Dark,0.132,0
Vikavolt,50,10,10,15,3408,167,112.52,10.12,1.53,Bug,Electric,Electric,Bug,Dark,0.308,1
Vikavolt,30,10,15,10,2589,141,56.53,8.82,1.33,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,35,10,15,10,2805,147,69.06,9.18,1.38,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,40,10,15,10,3021,153,83.1,9.52,1.44,Bug,Electric,Electric,Bug,Dark,0.022,0
Vikavolt,45,10,15,10,3215,158,97.13,9.82,1.48,Bug,Electric,Electric,Bug,Dark,0.143,0
Vikavolt,50,10,15,10,3415,163,112.95,10.12,1.53,Bug,Electric,Electric,Bug,Dark,0.308,1
Vikavolt,30,10,15,15,2623,145,58.0,8.82,1.33,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,35,10,15,15,2841,151,70.84,9.18,1.38,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,40,10,15,15,3059,157,85.24,9.52,1.44,Bug,Electric,Electric,Bug,Dark,0.022,0
Vikavolt,45,10,15,15,3256,162,99.64,9.82,1.48,Bug,Electric,Electric,Bug,Dark,0.176,0
Vikavolt,50,10,15,15,3459,167,115.86,10.12,1.53,Bug,Electric,Electric,Bug,Dark,0.319,1
Vikavolt,30,15,10,10,2600,141,55.92,8.98,1.36,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,35,15,10,10,2817,147,68.35,9.35,1.41,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,40,15,10,10,3033,153,82.26,9.7,1.46,Bug,Electric,Electric,Bug,Dark,0.022,0
Vikavolt,45,15,10,10,3228,158,96.1,10.01,1.51,Bug,Electric,Electric,Bug,Dark,0.132,0
Vikavolt,50,15,10,10,3429,163,111.8,10.32,1.56,Bug,Electric,Electric,Bug,Dark,0.286,1
Vikavolt,30,15,10,15,2633,145,57.37,8.98,1.36,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,35,15,10,15,2853,151,70.11,9.35,1.41,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,40,15,10,15,3072,157,84.38,9.7,1.46,Bug,Electric,Electric,Bug,Dark,0.022,0
Vikavolt,45,15,10,15,3269,162,98.58,10.01,1.51,Bug,Electric,Electric,Bug,Dark,0.165,0
Vikavolt,50,15,10,15,3473,167,114.68,10.32,1.56,Bug,Electric,Electric,Bug,Dark,0.319,1
Vikavolt,30,15,15,10,2638,141,57.59,8.98,1.36,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,35,15,15,10,2858,147,70.39,9.35,1.41,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,40,15,15,10,3078,153,84.71,9.7,1.46,Bug,Electric,Electric,Bug,Dark,0.022,0
Vikavolt,45,15,15,10,3276,158,98.96,10.01,1.51,Bug,Electric,Electric,Bug,Dark,0.176,0
Vikavolt,50,15,15,10,3480,163,115.12,10.32,1.56,Bug,Electric,Electric,Bug,Dark,0.319,1
Vikavolt,30,15,15,15,2672,145,59.08,8.98,1.36,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,35,15,15,15,2895,151,72.19,9.35,1.41,Bug,Electric,Electric,Bug,Dark,0.0,0
Vikavolt,40,15,15,15,3117,157,86.89,9.7,1.46,Bug,Electric,Electric,Bug,Dark,0.044,0
Vikavolt,45,15,15,15,3318,162,101.51,10.01,1.51,Bug,Electric,Electric,Bug,Dark,0.176,0
Vikavolt,50,15,15,15,3524,167,118.1,10.32,1.56,Bug,Electric,Electric,Bug,Dark,0.33,1
Crabominable,30,10,10,10,2375,167,49.61,7.66,1.35,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,35,10,10,10,2573,174,60.62,7.98,1.4,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,40,10,10,10,2771,180,72.94,8.28,1.46,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,45,10,10,10,2949,186,85.21,8.54,1.5,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,50,10,10,10,3133,192,99.07,8.8,1.55,Fighting,Ice,Water,Water,Dark,0.044,0
Crabominable,30,10,10,15,2401,171,50.7,7.66,1.35,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,35,10,10,15,2601,178,61.95,7.98,1.4,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,40,10,10,15,2801,184,74.53,8.28,1.46,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,45,10,10,15,2981,190,87.07,8.54,1.5,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,50,10,10,15,3167,196,101.24,8.8,1.55,Fighting,Ice,Water,Water,Dark,0.044,0
Crabominable,30,10,15,10,2415,167,51.29,7.66,1.35,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,35,10,15,10,2616,174,62.67,7.98,1.4,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,40,10,15,10,2818,180,75.4,8.28,1.46,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,45,10,15,10,2999,186,88.08,8.54,1.5,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,50,10,15,10,3185,192,102.43,8.8,1.55,Fighting,Ice,Water,Water,Dark,0.044,0
Crabominable,30,10,15,15,2441,171,52.4,7.66,1.35,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,35,10,15,15,2645,178,64.04,7.98,1.4,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,40,10,15,15,2848,184,77.05,8.28,1.46,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,45,10,15,15,3031,190,90.01,8.54,1.5,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,50,10,15,15,3220,196,104.66,8.8,1.55,Fighting,Ice,Water,Water,Dark,0.044,0
Crabominable,30,15,10,10,2425,167,50.64,7.82,1.38,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,35,15,10,10,2627,174,61.84,8.14,1.44,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,40,15,10,10,2829,180,74.44,8.44,1.48,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,45,15,10,10,3010,186,86.96,8.71,1.54,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,50,15,10,10,3198,192,101.16,8.98,1.58,Fighting,Ice,Water,Water,Dark,0.044,0
Crabominable,30,15,10,15,2451,171,51.75,7.82,1.38,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,35,15,10,15,2655,178,63.19,8.14,1.44,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,40,15,10,15,2859,184,76.06,8.44,1.48,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,45,15,10,15,3043,190,88.85,8.71,1.54,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,50,15,10,15,3233,196,103.37,8.98,1.58,Fighting,Ice,Water,Water,Dark,0.044,0
Crabominable,30,15,15,10,2465,167,52.36,7.82,1.38,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,35,15,15,10,2671,174,63.93,8.14,1.44,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,40,15,15,10,2876,180,76.94,8.44,1.48,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,45,15,15,10,3061,186,89.89,8.71,1.54,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,50,15,15,10,3251,192,104.58,8.98,1.58,Fighting,Ice,Water,Water,Dark,0.044,0
Crabominable,30,15,15,15,2492,171,53.5,7.82,1.38,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,35,15,15,15,2700,178,65.32,8.14,1.44,Fighting,Ice,Water,Water,Dark,0.0,0
Crabominable,40,15,15,15,2907,184,78.62,8.44,1.48,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,45,15,15,15,3094,190,91.86,8.71,1.54,Fighting,Ice,Water,Water,Dark,0.011,0
Crabominable,50,15,15,15,3287,196,106.86,8.98,1.58,Fighting,Ice,Water,Water,Dark,0.088,0
Wishiwashi,30,10,10,10,2646,100,50.44,7.59,1.48,Water,,Water,Water,Water,0.0,0
Wishiwashi,35,10,10,10,2866,105,61.62,7.9,1.54,Water,,Water,Water,Water,0.0,0
Wishiwashi,40,10,10,10,3087,109,74.12,8.2,1.6,Water,,Water,Water,Water,0.0,0
Wishiwashi,45,10,10,10,3285,112,86.66,8.46,1.64,Water,,Water,Water,Water,0.011,0
Wishiwashi,50,10,10,10,3489,115,100.74,8.72,1.7,Water,,Water,Water,Water,0.055,0
Wishiwashi,30,10,10,15,2693,104,52.26,7.59,1.48,Water,,Water,Water,Water,0.0,0
Wishiwashi,35,10,10,15,2918,108,63.85,7.9,1.54,Water,,Water,Water,Water,0.0,0
Wishiwashi,40,10,10,15,3142,113,76.8,8.2,1.6,Water,,Water,Water,Water,0.0,0
Wishiwashi,45,10,10,15,3344,116,89.8,8.46,1.64,Water,,Water,Water,Water,0.033,0
Wishiwashi,50,10,10,15,3552,120,104.38,8.72,1.7,Water,,Water,Water,Water,0.066,0
Wishiwashi,30,10,15,10,2672,100,51.44,7.59,1.48,Water,,Water,Water,Water,0.0,0
Wishiwashi,35,10,15,10,2894,105,62.84,7.9,1.54,Water,,Water,Water,Water,0.0,0
Wishiwashi,40,10,15,10,3117,109,75.59,8.2,1.6,Water,,Water,Water,Water,0.0,0
Wishiwashi,45,10,15,10,3317,112,88.38,8.46,1.64,Water,,Water,Water,Water,0.011,0
Wishiwashi,50,10,15,10,3524,115,102.74,8.72,1.7,Water,,Water,Water,Water,0.066,0
Wishiwashi,30,10,15,15,2720,104,53.3,7.59,1.48,Water,,Water,Water,Water,0.0,0
Wishiwashi,35,10,15,15,2946,108,65.12,7.9,1.54,Water,,Water,Water,Water,0.0,0
Wishiwashi,40,10,15,15,3173,113,78.32,8.2,1.6,Water,,Water,Water,Water,0.0,0
Wishiwashi,45,10,15,15,3377,116,91.58,8.46,1.64,Water,,Water,Water,Water,0.033,0
Wishiwashi,50,10,15,15,3587,120,106.46,8.72,1.7,Water,,Water,Water,Water,0.088,0
Wishiwashi,30,15,10,10,2696,100,51.37,7.73,1.5,Water,,Water,Water,Water,0.0,0
Wishiwashi,35,15,10,10,2920,105,62.79,8.05,1.56,Water,,Water,Water,Water,0.0,0
Wishiwashi,40,15,10,10,3145,109,75.52,8.35,1.62,Water,,Water,Water,Water,0.0,0
Wishiwashi,45,15,10,10,3347,112,88.25,8.62,1.68,Water,,Water,Water,Water,0.011,0
Wishiwashi,50,15,10,10,3555,115,102.65,8.88,1.73,Water,,Water,Water,Water,0.066,0
Wishiwashi,30,15,10,15,2744,104,53.23,7.73,1.5,Water,,Water,Water,Water,0.0,0
Wishiwashi,35,15,10,15,2973,108,65.07,8.05,1.56,Water,,Water,Water,Water,0.0,0
Wishiwashi,40,15,10,15,3201,113,78.25,8.35,1.62,Water,,Water,Water,Water,0.0,0
Wishiwashi,45,15,10,15,3407,116,91.44,8.62,1.68,Water,,Water,Water,Water,0.033,0
Wishiwashi,50,15,10,15,3619,120,106.36,8.88,1.73,Water,,Water,Water,Water,0.088,0
Wishiwashi,30,15,15,10,2722,100,52.39,7.73,1.5,Water,,Water,Water,Water,0.0,0
Wishiwashi,35,15,15,10,2949,105,64.04,8.05,1.56,Water,,Water,Water,Water,0.0,0
Wishiwashi,40,15,15,10,3176,109,77.01,8.35,1.62,Water,,Water,Water,Water,0.0,0
Wishiwashi,45,15,15,10,3380,112,90.0,8.62,1.68,Water,,Water,Water,Water,0.033,0
Wishiwashi,50,15,15,10,3590,115,104.68,8.88,1.73,Water,,Water,Water,Water,0.066,0
Wishiwashi,30,15,15,15,2771,104,54.28,7.73,1.5,Water,,Water,Water,Water,0.0,0
Wishiwashi,35,15,15,15,3002,108,66.36,8.05,1.56,Water,,Water,Water,Water,0.0,0
Wishiwashi,40,15,15,15,3233,113,79.81,8.35,1.62,Water,,Water,Water,Water,0.0,0
Wishiwashi,45,15,15,15,3441,116,93.26,8.62,1.68,Water,,Water,Water,Water,0.033,0
Wishiwashi,50,15,15,15,3655,120,108.47,8.88,1.73,Water,,Water,Water,Water,0.099,0
Mudsdale,30,10,10,10,2494,171,68.7,8.32,1.16,Ground,,Ground,Ground,Normal,0.066,0
Mudsdale,35,10,10,10,2701,178,83.94,8.65,1.21,Ground,,Ground,Ground,Normal,0.132,0
Mudsdale,40,10,10,10,2909,185,101.04,8.98,1.25,Ground,,Ground,Ground,Normal,0.176,0
Mudsdale,45,10,10,10,3096,191,118.07,9.27,1.3,Ground,,Ground,Ground,Normal,0.352,1
Mudsdale,50,10,10,10,3289,197,137.33,9.56,1.34,Ground,,Ground,Ground,Normal,0.495,1
Mudsdale,30,10,10,15,2520,175,70.17,8.32,1.16,Ground,,Ground,Ground,Normal,0.066,0
Mudsdale,35,10,10,15,2730,182,85.72,8.65,1.21,Ground,,Ground,Ground,Normal,0.132,0
Mudsdale,40,10,10,15,2940,189,103.18,8.98,1.25,Ground,,Ground,Ground,Normal,0.198,0
Mudsdale,45,10,10,15,3129,195,120.58,9.27,1.3,Ground,,Ground,Ground,Normal,0.363,1
Mudsdale,50,10,10,15,3324,201,140.25,9.56,1.34,Ground,,Ground,Ground,Normal,0.495,1
Mudsdale,30,10,15,10,2527,171,70.58,8.32,1.16,Ground,,Ground,Ground,Normal,0.066,0
Mudsdale,35,10,15,10,2738,178,86.22,8.65,1.21,Ground,,Ground,Ground,Normal,0.132,0
Mudsdale,40,10,15,10,2948,185,103.78,8.98,1.25,Ground,,Ground,Ground,Normal,0.198,0
Mudsdale,45,10,15,10,3138,191,121.28,9.27,1.3,Ground,,Ground,Ground,Normal,0.363,1
Mudsdale,50,10,15,10,3333,197,141.06,9.56,1.34,Ground,,Ground,Ground,Normal,0.495,1
Mudsdale,30,10,15,15,2554,175,72.08,8.32,1.16,Ground,,Ground,Ground,Normal,0.077,0
Mudsdale,35,10,15,15,2767,182,88.06,8.65,1.21,Ground,,Ground,Ground,Normal,0.132,0
Mudsdale,40,10,15,15,2980,189,105.99,8.98,1.25,Ground,,Ground,Ground,Normal,0.22,0
Mudsdale,45,10,15,15,3171,195,123.86,9.27,1.3,Ground,,Ground,Ground,Normal,0.407,1
Mudsdale,50,10,15,15,3369,201,144.06,9.56,1.34,Ground,,Ground,Ground,Normal,0.516,1
Mudsdale,30,15,10,10,2549,171,70.28,8.5,1.18,Ground,,Ground,Ground,Normal,0.066,0
Mudsdale,35,15,10,10,2762,178,85.83,8.85,1.23,Ground,,Ground,Ground,Normal,0.132,0
Mudsdale,40,15,10,10,2974,185,103.28,9.18,1.28,Ground,,Ground,Ground,Normal,0.198,0
Mudsdale,45,15,10,10,3165,191,120.68,9.48,1.32,Ground,,Ground,Ground,Normal,0.363,1
Mudsdale,50,15,10,10,3362,197,140.34,9.76,1.36,Ground,,Ground,Ground,Normal,0.495,1
Mudsdale,30,15,10,15,2576,175,71.78,8.5,1.18,Ground,,Ground,Ground,Normal,0.077,0
Mudsdale,35,15,10,15,2791,182,87.66,8.85,1.23,Ground,,Ground,Ground,Normal,0.132,0
Mudsdale,40,15,10,15,3006,189,105.48,9.18,1.28,Ground,,Ground,Ground,Normal,0.22,0
Mudsdale,45,15,10,15,3199,195,123.25,9.48,1.32,Ground,,Ground,Ground,Normal,0.418,1
Mudsdale,50,15,10,15,3398,201,143.33,9.76,1.36,Ground,,Ground,Ground,Normal,0.516,1
Mudsdale,30,15,15,10,2584,171,72.18,8.5,1.18,Ground,,Ground,Ground,Normal,0.077,0
Mudsdale,35,15,15,10,2799,178,88.16,8.85,1.23,Ground,,Ground,Ground,Normal,0.132,0
Mudsdale,40,15,15,10,3014,185,106.09,9.18,1.28,Ground,,Ground,Ground,Normal,0.22,0
Mudsdale,45,15,15,10,3208,191,123.96,9.48,1.32,Ground,,Ground,Ground,Normal,0.418,1
Mudsdale,50,15,15,10,3408,197,144.16,9.76,1.36,Ground,,Ground,Ground,Normal,0.538,1
Mudsdale,30,15,15,15,2611,175,73.72,8.5,1.18,Ground,,Ground,Ground,Normal,0.088,0
Mudsdale,35,15,15,15,2829,182,90.04,8.85,1.23,Ground,,Ground,Ground,Normal,0.143,0
Mudsdale,40,15,15,15,3046,189,108.35,9.18,1.28,Ground,,Ground,Ground,Normal,0.231,0
Mudsdale,45,15,15,15,3242,195,126.6,9.48,1.32,Ground,,Ground,Ground,Normal,0.451,1
Mudsdale,50,15,15,15,3444,201,147.22,9.76,1.36,Ground,,Ground,Ground,Normal,0.571,1
Bewear,30,10,10,10,2551,197,70.08,9.0,1.67,Normal,Fighting,Ghost,Fighting,Dark,0.011,0
Bewear,35,10,10,10,2764,205,85.6,9.36,1.74,Normal,Fighting,Ghost,Fighting,Dark,0.033,0
Bewear,40,10,10,10,2976,213,102.95,9.71,1.81,Normal,Fighting,Ghost,Fighting,Dark,0.099,0
Bewear,45,10,10,10,3168,220,120.34,10.02,1.86,Normal,Fighting,Ghost,Fighting,Dark,0.187,0
Bewear,50,10,10,10,3365,226,139.92,10.32,1.93,Normal,Fighting,Ghost,Fighting,Dark,0.253,1
Bewear,30,10,10,15,2575,201,71.38,9.0,1.67,Normal,Fighting,Ghost,Fighting,Dark,0.011,0
Bewear,35,10,10,15,2789,209,87.18,9.36,1.74,Normal,Fighting,Ghost,Fighting,Dark,0.033,0
Bewear,40,10,10,15,3004,217,104.86,9.71,1.81,Normal,Fighting,Ghost,Fighting,Dark,0.11,0
Bewear,45,10,10,15,3197,224,122.56,10.02,1.86,Normal,Fighting,Ghost,Fighting,Dark,0.187,0
Bewear,50,10,10,15,3396,231,142.51,10.32,1.93,Normal,Fighting,Ghost,Fighting,Dark,0.253,1
Bewear,30,10,15,10,2593,197,72.4,9.0,1.67,Normal,Fighting,Ghost,Fighting,Dark,0.011,0
Bewear,35,10,15,10,2809,205,88.43,9.36,1.74,Normal,Fighting,Ghost,Fighting,Dark,0.044,0
Bewear,40,10,15,10,3025,213,106.36,9.71,1.81,Normal,Fighting,Ghost,Fighting,Dark,0.11,0
Bewear,45,10,15,10,3220,220,124.32,10.02,1.86,Normal,Fighting,Ghost,Fighting,Dark,0.198,0
Bewear,50,10,15,10,3420,226,144.55,10.32,1.93,Normal,Fighting,Ghost,Fighting,Dark,0.253,1
Bewear,30,10,15,15,2617,201,73.74,9.0,1.67,Normal,Fighting,Ghost,Fighting,Dark,0.011,0
Bewear,35,10,15,15,2835,209,90.06,9.36,1.74,Normal,Fighting,Ghost,Fighting,Dark,0.044,0
Bewear,40,10,15,15,3053,217,108.34,9.71,1.81,Normal,Fighting,Ghost,Fighting,Dark,0.143,0
Bewear,45,10,15,15,3249,224,126.62,10.02,1.86,Normal,Fighting,Ghost,Fighting,Dark,0.209,0
Bewear,50,10,15,15,3452,231,147.23,10.32,1.93,Normal,Fighting,Ghost,Fighting,Dark,0.308,1
Bewear,30,15,10,10,2605,197,71.52,9.18,1.71,Normal,Fighting,Ghost,Fighting,Dark,0.011,0
Bewear,35,15,10,10,2822,205,87.38,9.56,1.78,Normal,Fighting,Ghost,Fighting,Dark,0.033,0
Bewear,40,15,10,10,3039,213,105.12,9.91,1.85,Normal,Fighting,Ghost,Fighting,Dark,0.11,0
Bewear,45,15,10,10,3235,220,122.86,10.23,1.91,Normal,Fighting,Ghost,Fighting,Dark,0.187,0
Bewear,50,15,10,10,3436,226,142.9,10.54,1.96,Normal,Fighting,Ghost,Fighting,Dark,0.253,1
Bewear,30,15,10,15,2629,201,72.84,9.18,1.71,Normal,Fighting,Ghost,Fighting,Dark,0.011,0
Bewear,35,15,10,15,2848,209,88.99,9.56,1.78,Normal,Fighting,Ghost,Fighting,Dark,0.044,0
Bewear,40,15,10,15,3067,217,107.08,9.91,1.85,Normal,Fighting,Ghost,Fighting,Dark,0.121,0
Bewear,45,15,10,15,3264,224,125.13,10.23,1.91,Normal,Fighting,Ghost,Fighting,Dark,0.198,0
Bewear,50,15,10,15,3468,231,145.55,10.54,1.96,Normal,Fighting,Ghost,Fighting,Dark,0.308,1
Bewear,30,15,15,10,2648,197,73.89,9.18,1.71,Normal,Fighting,Ghost,Fighting,Dark,0.011,0
Bewear,35,15,15,10,2869,205,90.26,9.56,1.78,Normal,Fighting,Ghost,Fighting,Dark,0.044,0
Bewear,40,15,15,10,3089,213,108.61,9.91,1.85,Normal,Fighting,Ghost,Fighting,Dark,0.143,0
Bewear,45,15,15,10,3288,220,126.92,10.23,1.91,Normal,Fighting,Ghost,Fighting,Dark,0.198,0
Bewear,50,15,15,10,3492,226,147.63,10.54,1.96,Normal,Fighting,Ghost,Fighting,Dark,0.319,1
Bewear,30,15,15,15,2672,201,75.26,9.18,1.71,Normal,Fighting,Ghost,Fighting,Dark,0.011,0
Bewear,35,15,15,15,2895,209,91.94,9.56,1.78,Normal,Fighting,Ghost,Fighting,Dark,0.044,0
Bewear,40,15,15,15,3118,217,110.62,9.91,1.85,Normal,Fighting,Ghost,Fighting,Dark,0.143,0
Bewear,45,15,15,15,3318,224,129.28,10.23,1.91,Normal,Fighting,Ghost,Fighting,Dark,0.22,0
Bewear,50,15,15,15,3525,231,150.36,10.54,1.96,Normal,Fighting,Ghost,Fighting,Dark,0.341,1
Tsareena,30,10,10,10,2425,136,63.5,8.72,1.26,Grass,,Grass,Grass,Ice,0.121,0
Tsareena,35,10,10,10,2627,141,77.57,9.07,1.31,Grass,,Grass,Grass,Ice,0.154,0
Tsareena,40,10,10,10,2829,146,93.31,9.41,1.36,Grass,,Grass,Grass,Ice,0.264,1
Tsareena,45,10,10,10,3011,151,109.0,9.7,1.4,Grass,,Grass,Grass,Ice,0.319,1
Tsareena,50,10,10,10,3199,156,126.8,10.0,1.44,Grass,,Grass,Grass,Ice,0.505,1
Tsareena,30,10,10,15,2458,139,65.21,8.72,1.26,Grass,,Grass,Grass,Ice,0.121,0
Tsareena,35,10,10,15,2663,145,79.66,9.07,1.31,Grass,,Grass,Grass,Ice,0.165,0
Tsareena,40,10,10,15,2867,150,95.82,9.41,1.36,Grass,,Grass,Grass,Ice,0.275,1
Tsareena,45,10,10,15,3052,155,111.94,9.7,1.4,Grass,,Grass,Grass,Ice,0.363,1
Tsareena,50,10,10,15,3242,160,130.21,10.0,1.44,Grass,,Grass,Grass,Ice,0.527,1
Tsareena,30,10,15,10,2455,136,65.05,8.72,1.26,Grass,,Grass,Grass,Ice,0.121,0
Tsareena,35,10,15,10,2659,141,79.46,9.07,1.31,Grass,,Grass,Grass,Ice,0.154,0
Tsareena,40,10,15,10,2864,146,95.58,9.41,1.36,Grass,,Grass,Grass,Ice,0.264,1
Tsareena,45,10,15,10,3048,151,111.66,9.7,1.4,Grass,,Grass,Grass,Ice,0.352,1
Tsareena,50,10,15,10,3238,156,129.9,10.0,1.44,Grass,,Grass,Grass,Ice,0.527,1
Tsareena,30,10,15,15,2488,139,66.8,8.72,1.26,Grass,,Grass,Grass,Ice,0.154,0
Tsareena,35,10,15,15,2695,145,81.6,9.07,1.31,Grass,,Grass,Grass,Ice,0.176,0
Tsareena,40,10,15,15,2902,150,98.16,9.41,1.36,Grass,,Grass,Grass,Ice,0.286,1
Tsareena,45,10,15,15,3089,155,114.66,9.7,1.4,Grass,,Grass,Grass,Ice,0.385,1
Tsareena,50,10,15,15,3281,160,133.39,10.0,1.44,Grass,,Grass,Grass,Ice,0.538,1
Tsareena,30,15,10,10,2478,136,64.85,8.9,1.28,Grass,,Grass,Grass,Ice,0.121,0
Tsareena,35,15,10,10,2684,141,79.24,9.26,1.34,Grass,,Grass,Grass,Ice,0.154,0
Tsareena,40,15,10,10,2890,146,95.34,9.62,1.39,Grass,,Grass,Grass,Ice,0.264,1
Tsareena,45,15,10,10,3076,151,111.36,9.91,1.44,Grass,,Grass,Grass,Ice,0.319,1
Tsareena,50,15,10,10,3268,156,129.53,10.22,1.48,Grass,,Grass,Grass,Ice,0.516,1
Tsareena,30,15,10,15,2511,139,66.59,8.9,1.28,Grass,,Grass,Grass,Ice,0.154,0
Tsareena,35,15,10,15,2720,145,81.37,9.26,1.34,Grass,,Grass,Grass,Ice,0.165,0
Tsareena,40,15,10,15,2929,150,97.9,9.62,1.39,Grass,,Grass,Grass,Ice,0.275,1
Tsareena,45,15,10,15,3117,155,114.36,9.91,1.44,Grass,,Grass,Grass,Ice,0.374,1
Tsareena,50,15,10,15,3311,160,133.01,10.22,1.48,Grass,,Grass,Grass,Ice,0.538,1
Tsareena,30,15,15,10,2508,136,66.43,8.9,1.28,Grass,,Grass,Grass,Ice,0.154,0
Tsareena,35,15,15,10,2717,141,81.17,9.26,1.34,Grass,,Grass,Grass,Ice,0.165,0
Tsareena,40,15,15,10,2925,146,97.67,9.62,1.39,Grass,,Grass,Grass,Ice,0.275,1
Tsareena,45,15,15,10,3114,151,114.08,9.91,1.44,Grass,,Grass,Grass,Ice,0.374,1
